24,41,2,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
21,08,00,00,00,00,00,00,00,00,00,00,07,24,21,24,21,24,21,24,21,24,21,24,
00,11,00,00,00,00,00,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,
00,13,24,21,08,00,00,00,07,24,21,21,14,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,11,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,20,06,09,12,19,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,16,09,12,
00,00,00,00,00,00,00,00,00,00,00,16,06,09,12,09,17,00,00,00,00,30,00,30,
00,00,00,00,00,00,00,00,00,00,00,30,05,05,05,05,27,00,00,00,00,00,00,30,
06,09,12,09,12,06,09,12,06,09,12,19,05,05,05,05,27,00,00,00,00,00,00,30,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,27,00,00,00,00,00,00,30,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,27,00,00,00,00,00,00,30,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,20,06,09,12,17,00,00,30,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,27,00,00,30,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,27,00,00,30,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,30,27,00,00,30,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,30,27,00,00,30,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,30,27,00,00,30,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,30,27,00,00,30,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,30,27,00,00,30,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,30,27,00,00,30,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,30,27,00,00,30,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,30,27,00,00,30,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,30,27,00,00,30,
06,06,09,12,06,09,17,00,00,00,00,16,09,12,06,09,12,09,12,19,27,00,00,30,
00,00,05,05,00,00,27,00,00,00,00,30,00,00,00,00,00,00,00,00,27,00,00,30,
00,00,05,05,00,00,27,00,00,00,00,30,00,00,00,00,00,00,00,00,27,00,00,30,
00,00,05,05,00,00,27,00,00,00,00,30,00,00,00,00,00,00,00,00,27,00,00,30,
00,00,05,05,00,00,27,00,00,00,00,30,00,00,00,00,00,00,00,00,27,00,00,30,
00,00,05,05,05,05,27,00,00,00,00,30,05,05,00,00,00,00,00,00,27,00,00,30,
00,00,05,05,05,05,27,00,00,00,00,30,05,05,00,00,00,00,00,00,27,00,00,30,
00,00,00,00,00,00,27,00,00,00,00,30,00,00,00,00,00,00,00,00,27,00,00,30,
00,00,00,00,00,00,27,00,00,00,00,30,00,00,00,00,00,00,00,00,27,00,00,30,
00,00,00,00,00,00,27,00,00,00,00,30,00,00,00,00,00,00,00,00,27,00,00,30,
00,00,00,00,00,00,27,00,00,00,00,30,00,00,00,00,00,00,00,00,27,00,00,30,
